timestamp,Long_Signal
2024-10-27 12:15:00,True
2024-10-28 05:45:00,True
2024-10-28 07:00:00,True
2024-10-28 08:00:00,True
2024-10-29 02:00:00,True
2024-10-29 11:45:00,True
2024-10-29 13:45:00,True
2024-10-30 06:00:00,True
2024-10-30 08:15:00,True
2024-10-30 09:15:00,True
2024-10-31 03:00:00,True
2024-10-31 07:30:00,True
2024-10-31 09:15:00,True
2024-11-01 13:30:00,True
2024-11-01 14:30:00,True
2024-11-03 21:00:00,True
2024-11-04 02:30:00,True
2024-11-05 05:30:00,True
2024-11-05 07:30:00,True
2024-11-05 08:45:00,True
2024-11-06 00:00:00,True
2024-11-06 01:00:00,True
2024-11-06 02:00:00,True
2024-11-07 08:00:00,True
2024-11-07 10:00:00,True
2024-11-07 12:45:00,True
2024-11-08 05:30:00,True
2024-11-08 07:15:00,True
2024-11-08 10:45:00,True
2024-11-09 05:15:00,True
2024-11-09 06:30:00,True
2024-11-09 08:30:00,True
2024-11-10 00:00:00,True
2024-11-10 01:00:00,True
2024-11-10 02:15:00,True
2024-11-11 01:30:00,True
2024-11-11 03:45:00,True
2024-11-11 09:30:00,True
2024-11-12 06:30:00,True
2024-11-12 16:45:00,True
2024-11-12 19:30:00,True
2024-11-13 07:15:00,True
2024-11-13 11:00:00,True
2024-11-13 12:30:00,True
2024-11-14 04:45:00,True
2024-11-14 07:30:00,True
2024-11-14 08:30:00,True
2024-11-15 09:00:00,True
2024-11-15 10:15:00,True
2024-11-15 11:45:00,True
2024-11-16 10:30:00,True
2024-11-16 18:00:00,True
2024-11-16 19:15:00,True
2024-11-17 08:00:00,True
2024-11-17 09:00:00,True
2024-11-18 01:15:00,True
2024-11-18 03:00:00,True
2024-11-18 06:15:00,True
2024-11-19 04:15:00,True
2024-11-19 05:15:00,True
2024-11-19 06:15:00,True
2024-11-20 05:15:00,True
2024-11-20 06:30:00,True
2024-11-20 07:45:00,True
2024-11-21 00:00:00,True
2024-11-21 01:15:00,True
2024-11-21 03:15:00,True
2024-11-22 02:45:00,True
2024-11-22 07:15:00,True
2024-11-22 08:15:00,True
2024-11-23 03:15:00,True
2024-11-23 12:30:00,True
2024-11-23 13:30:00,True
2024-11-24 01:00:00,True
2024-11-24 02:00:00,True
2024-11-24 03:00:00,True
2024-11-25 00:00:00,True
2024-11-25 04:00:00,True
2024-11-25 05:15:00,True
2024-11-27 13:30:00,True
2024-11-27 14:30:00,True
2024-11-27 15:30:00,True
2024-11-28 11:30:00,True
2024-11-28 12:45:00,True
2024-11-28 13:45:00,True
2024-11-29 00:00:00,True
2024-11-29 01:45:00,True
2024-11-29 02:45:00,True
2024-11-30 05:45:00,True
2024-11-30 16:45:00,True
2024-11-30 20:30:00,True
2024-12-01 08:00:00,True
2024-12-01 09:00:00,True
2024-12-01 11:30:00,True
2024-12-02 01:15:00,True
2024-12-02 02:15:00,True
2024-12-02 15:00:00,True
2024-12-03 21:15:00,True
2024-12-04 01:30:00,True
2024-12-04 05:15:00,True
2024-12-04 06:15:00,True
2024-12-05 02:30:00,True
2024-12-05 14:45:00,True
2024-12-06 14:00:00,True
2024-12-06 15:00:00,True
2024-12-06 17:30:00,True
2024-12-07 09:15:00,True
2024-12-07 15:00:00,True
2024-12-07 16:00:00,True
2024-12-08 02:15:00,True
2024-12-08 11:30:00,True
2024-12-08 12:45:00,True
2024-12-09 14:00:00,True
2024-12-11 08:30:00,True
2024-12-11 11:15:00,True
2024-12-11 13:45:00,True
2024-12-12 02:45:00,True
2024-12-12 08:15:00,True
2024-12-12 12:45:00,True
2024-12-13 08:00:00,True
2024-12-13 10:30:00,True
2024-12-13 14:30:00,True
2024-12-14 01:00:00,True
2024-12-14 15:15:00,True
2024-12-14 23:00:00,True
2024-12-15 00:30:00,True
2024-12-15 01:30:00,True
2024-12-15 02:45:00,True
2024-12-16 00:00:00,True
2024-12-16 02:00:00,True
2024-12-16 14:15:00,True
2024-12-17 01:30:00,True
2024-12-17 03:30:00,True
2024-12-17 07:15:00,True
2024-12-21 05:00:00,True
2024-12-21 06:00:00,True
2024-12-21 07:15:00,True
2024-12-23 10:30:00,True
2024-12-24 13:00:00,True
2024-12-24 14:00:00,True
2024-12-24 15:00:00,True
2024-12-25 10:00:00,True
2024-12-25 11:00:00,True
2024-12-25 18:00:00,True
2024-12-26 00:00:00,True
2024-12-27 09:00:00,True
2024-12-28 22:15:00,True
2024-12-28 23:15:00,True
2024-12-29 07:00:00,True
2024-12-30 18:00:00,True
2024-12-30 20:15:00,True
2024-12-31 08:00:00,True
2024-12-31 09:00:00,True
2024-12-31 10:15:00,True
2025-01-01 00:30:00,True
2025-01-01 12:15:00,True
2025-01-01 14:00:00,True
2025-01-02 00:45:00,True
2025-01-02 04:30:00,True
2025-01-02 07:45:00,True
2025-01-03 02:15:00,True
2025-01-03 09:30:00,True
2025-01-03 11:15:00,True
2025-01-04 03:00:00,True
2025-01-04 05:45:00,True
2025-01-04 07:15:00,True
2025-01-05 04:15:00,True
2025-01-05 05:15:00,True
2025-01-05 06:45:00,True
2025-01-06 02:00:00,True
2025-01-06 04:15:00,True
2025-01-06 05:15:00,True
2025-01-07 07:00:00,True
2025-01-07 08:30:00,True
2025-01-10 07:15:00,True
2025-01-10 09:15:00,True
2025-01-10 17:45:00,True
2025-01-11 10:45:00,True
2025-01-11 12:00:00,True
2025-01-11 16:30:00,True
2025-01-12 13:15:00,True
2025-01-12 14:15:00,True
2025-01-12 15:15:00,True
2025-01-13 00:00:00,True
2025-01-13 20:30:00,True
2025-01-13 21:30:00,True
2025-01-14 08:30:00,True
2025-01-14 09:30:00,True
2025-01-15 00:15:00,True
2025-01-15 01:15:00,True
2025-01-15 04:00:00,True
2025-01-16 00:00:00,True
2025-01-16 06:30:00,True
2025-01-16 13:30:00,True
2025-01-17 01:30:00,True
2025-01-17 02:45:00,True
2025-01-17 08:30:00,True
2025-01-18 11:30:00,True
2025-01-18 13:30:00,True
2025-01-18 14:30:00,True
2025-01-19 00:00:00,True
2025-01-19 01:30:00,True
2025-01-19 02:30:00,True
2025-01-20 06:30:00,True
2025-01-20 07:30:00,True
2025-01-21 11:00:00,True
2025-01-21 12:00:00,True
2025-01-21 13:00:00,True
2025-01-22 06:00:00,True
2025-01-22 12:00:00,True
2025-01-23 14:00:00,True
2025-01-23 15:15:00,True
2025-01-23 16:15:00,True
2025-01-24 03:30:00,True
2025-01-24 04:30:00,True
2025-01-24 05:45:00,True
2025-01-25 03:30:00,True
2025-01-25 12:45:00,True
2025-01-25 15:00:00,True
2025-01-26 03:00:00,True
2025-01-26 04:15:00,True
2025-01-26 13:00:00,True
2025-01-28 03:45:00,True
2025-01-28 15:15:00,True
2025-01-28 17:00:00,True
2025-01-29 05:00:00,True
2025-01-29 06:00:00,True
2025-01-29 07:00:00,True
2025-01-30 01:30:00,True
2025-01-30 02:30:00,True
2025-01-30 03:30:00,True
2025-01-31 11:00:00,True
2025-01-31 12:15:00,True
2025-01-31 13:30:00,True
2025-02-03 15:00:00,True
2025-02-03 16:00:00,True
2025-02-03 17:45:00,True
2025-02-04 12:30:00,True
2025-02-04 14:15:00,True
2025-02-05 13:00:00,True
2025-02-06 06:00:00,True
2025-02-06 07:00:00,True
2025-02-06 08:00:00,True
2025-02-07 11:00:00,True
2025-02-07 12:00:00,True
2025-02-07 13:00:00,True
2025-02-09 01:15:00,True
2025-02-09 03:30:00,True
2025-02-09 04:45:00,True
2025-02-10 00:00:00,True
2025-02-10 03:30:00,True
2025-02-10 05:45:00,True
2025-02-11 00:00:00,True
2025-02-11 01:00:00,True
2025-02-11 02:00:00,True
2025-02-12 16:45:00,True
2025-02-12 22:15:00,True
2025-02-13 21:00:00,True
2025-02-14 00:15:00,True
2025-02-14 03:45:00,True
2025-02-14 07:15:00,True
2025-02-15 04:00:00,True
2025-02-15 09:00:00,True
2025-02-15 10:15:00,True
2025-02-16 05:45:00,True
2025-02-17 14:00:00,True
2025-02-18 12:15:00,True
2025-02-18 13:15:00,True
2025-02-19 02:45:00,True
2025-02-19 07:00:00,True
2025-02-19 09:45:00,True
2025-02-20 00:45:00,True
2025-02-20 02:30:00,True
2025-02-20 04:30:00,True
2025-02-21 05:30:00,True
2025-02-21 07:00:00,True
2025-02-21 10:00:00,True
2025-03-01 02:00:00,True
2025-03-01 03:00:00,True
2025-03-01 04:00:00,True
2025-03-02 00:30:00,True
2025-03-02 02:00:00,True
2025-03-02 06:15:00,True
2025-03-03 05:30:00,True
2025-03-03 11:00:00,True
2025-03-03 12:00:00,True
2025-03-04 19:00:00,True
2025-03-04 20:15:00,True
2025-03-04 21:15:00,True
2025-03-05 08:15:00,True
2025-03-05 09:15:00,True
2025-03-05 10:15:00,True
2025-03-06 01:45:00,True
2025-03-06 02:45:00,True
2025-03-06 04:30:00,True
2025-03-07 09:15:00,True
2025-03-07 12:00:00,True
2025-03-07 13:15:00,True
2025-03-19 00:15:00,True
2025-03-19 05:45:00,True
2025-03-19 06:45:00,True
2025-03-23 02:30:00,True
2025-03-23 05:45:00,True
2025-03-23 07:30:00,True
2025-03-24 00:00:00,True
2025-03-24 03:15:00,True
2025-03-24 06:00:00,True
2025-03-25 09:15:00,True
2025-03-25 11:30:00,True
2025-03-25 12:30:00,True
2025-03-26 05:30:00,True
2025-03-26 06:30:00,True
2025-03-26 07:30:00,True
2025-03-27 01:00:00,True
2025-03-27 02:00:00,True
2025-03-27 04:00:00,True
2025-04-12 04:45:00,True
2025-04-12 06:15:00,True
2025-04-12 07:15:00,True
2025-04-19 02:00:00,True
2025-04-19 03:00:00,True
2025-04-19 04:00:00,True
2025-04-20 01:15:00,True
2025-04-20 20:00:00,True
2025-04-20 21:00:00,True
2025-04-21 00:00:00,True
2025-04-21 01:00:00,True
2025-04-21 02:15:00,True
2025-04-22 00:00:00,True
2025-04-22 01:00:00,True
2025-04-22 02:00:00,True
2025-04-23 00:15:00,True
2025-04-23 06:00:00,True
2025-04-23 07:45:00,True
2025-04-24 13:30:00,True
2025-04-24 14:30:00,True
2025-04-24 16:15:00,True
2025-04-25 00:00:00,True
2025-04-25 01:00:00,True
2025-04-25 06:30:00,True
2025-04-26 01:00:00,True
2025-04-26 02:30:00,True
2025-04-26 15:00:00,True
2025-04-27 00:00:00,True
2025-04-27 18:30:00,True
2025-04-27 20:00:00,True
2025-04-28 06:45:00,True
2025-04-28 07:45:00,True
2025-04-28 08:45:00,True
2025-04-29 00:00:00,True
2025-04-29 01:00:00,True
2025-04-29 08:15:00,True
2025-04-30 03:45:00,True
2025-04-30 09:30:00,True
2025-04-30 11:15:00,True
2025-05-01 01:00:00,True
2025-05-01 02:00:00,True
2025-05-01 03:00:00,True
2025-05-02 00:15:00,True
2025-05-02 01:30:00,True
2025-05-02 03:00:00,True
